Elektrisk;Romoppvarming;Tappevann;Solenergi
238.676527;174.639817;71.81095979;33.44816053
238.486985;161.179931;68.72829279;28.35908239
239.176968;152.031733;66.57744579;36.25370782
239.064495;149.381034;64.83441579;15.55764428
242.115762;148.939627;67.84602779;2.776770175
245.188231;153.688603;67.54723579;0
235.366461;158.208766;73.67146579;0
215.04146;160.355717;81.30688379;0
205.02197;152.98695;79.84432079;0
200.629958;152.711679;76.88462979;0
191.661671;152.39331;74.87995879;0
177.312644;151.114387;62.87234379;0
160.570726;144.424444;57.11736579;0
142.974686;142.535929;47.74780679;0
130.584642;138.040699;33.24363579;0
126.249577;138.379738;25.62670679;0
125.60205;143.10048;22.29376379;0
125.655986;144.62611;20.36504879;0
127.124911;146.819687;23.60930079;0
134.144653;157.106077;34.66510679;0
161.544888;190.97788;59.32214479;0
202.618845;209.398373;84.70130479;3.736317563
233.246912;209.687965;76.10000879;66.80131275
249.391771;207.303092;71.51482679;77.51597547
308.011421;251.796051;71.81095979;81.14791384
300.190375;229.755322;68.72829279;52.70176174
296.175227;222.96789;66.57744579;45.69112734
290.42981;215.471448;64.83441579;20.52924506
288.336621;214.783143;67.84602779;6.007587854
286.646567;212.547496;67.54723579;0
272.963023;207.345628;73.67146579;0
250.212806;207.472421;81.30688379;0
238.216865;193.112698;79.84432079;0
232.137009;193.526389;76.88462979;0
218.391641;192.914922;74.87995879;0
182.031954;169.057045;62.87234379;0
153.612058;159.435507;57.11736579;0
135.929519;157.871694;47.74780679;0
120.791336;154.729634;33.24363579;0
116.391201;158.04654;25.62670679;0
115.672881;164.905667;22.29376379;0
115.615153;169.167976;20.36504879;0
116.997537;173.041815;23.60930079;0
123.965794;189.025236;34.66510679;0
151.591512;238.676865;59.32214479;0
192.83384;265.266868;84.70130479;3.95094358
223.675916;263.494152;76.10000879;88.94796589
239.721284;251.788464;71.51482679;48.87581155
289.084729;278.781221;71.81095979;31.69321417
282.525385;249.244276;68.72829279;59.61308155
279.343007;237.178053;66.57744579;54.36639405
274.970461;227.838933;64.83441579;13.44471725
278.23107;227.324954;67.84602779;1.499033977
279.923658;231.974061;67.54723579;0
268.406051;232.520598;73.67146579;0
246.311701;233.56085;81.30688379;0
234.865695;216.855524;79.84432079;0
229.118823;215.171701;76.88462979;0
215.763661;211.71119;74.87995879;0
182.176112;194.299242;62.87234379;0
153.778235;183.367129;57.11736579;0
136.101445;181.450559;47.74780679;0
114.572711;176.182491;37.80437379;0
108.301514;174.453307;28.81356279;0
105.588109;172.75584;23.75287979;0
104.018804;174.069923;20.67593379;0
103.475856;172.209153;20.62219779;0
104.087268;175.045044;23.86522079;0
108.573493;195.150032;26.72724979;0
119.830744;197.550626;38.87036679;2.767158473
137.860729;205.599777;58.31001779;35.84441755
157.653805;204.937572;79.84078879;50.31132442
228.169118;245.147925;85.93912179;75.62897915
222.209007;221.461298;85.77913879;78.13228429
219.083579;212.073752;77.87953379;77.33548227
216.097682;204.858325;72.00793779;88.81115361
213.544857;198.755593;67.43307579;31.89469192
211.180847;202.005322;64.47647179;0
208.03899;203.55438;65.67318679;0
203.60529;206.446462;72.71389679;0
195.774057;198.195917;70.22469279;0
192.231683;197.464707;67.61147379;0
182.774275;192.244207;67.85872479;0
155.969567;175.508213;59.11437979;0
132.966623;164.648185;50.89197279;0
120.186731;163.678258;42.08344879;0
113.434533;163.610915;37.80437379;0
107.638188;161.579947;28.81356279;0
104.988607;162.860581;23.75287979;0
103.777993;164.630162;20.67593379;0
103.095068;167.431746;20.62219779;0
103.389103;171.90639;23.86522079;0
106.894139;188.220951;26.72724979;0
116.711003;193.444834;38.87036679;3.686993184
129.626485;202.22774;58.31001779;38.22004584
141.791158;206.124665;79.84078879;81.40691341
207.472937;251.593227;85.93912179;118.7630962
199.965299;230.068114;85.77913879;129.111293
183.44269;226.218735;77.87953379;133.0348358
182.97625;222.416362;72.00793779;89.20822686
193.174824;217.959923;67.43307579;29.34080994
193.237035;225.044564;64.47647179;0
192.209588;225.30267;65.67318679;0
189.618133;227.679426;72.71389679;0
186.816567;218.752191;70.22469279;0
186.915826;217.771203;67.61147379;0
180.136129;212.788321;67.85872479;0
153.467826;197.045553;59.11437979;0
131.384231;185.587524;50.89197279;0
119.162619;185.722706;42.08344879;0
120.978618;184.267989;33.24363579;0
116.437794;184.348808;25.62670679;0
115.588125;187.146059;22.29376379;0
115.443578;188.410877;20.36504879;0
116.733437;188.946797;23.60930079;0
123.643998;200.358886;34.66510679;0
151.137128;251.243576;59.32214479;0
192.271325;272.354344;84.70130479;1.156782449
222.901497;260.797237;76.10000879;16.21286277
238.971053;242.976115;71.51482679;36.69049821
288.348128;269.231111;71.81095979;87.85417808
282.467112;240.055009;68.72829279;63.69128484
277.404273;223.445815;66.57744579;86.89361912
273.622936;212.530829;64.83441579;62.07930281
276.858569;209.849673;67.84602779;19.28672246
277.689475;211.357556;67.54723579;0
265.241011;209.157566;73.67146579;0
243.264292;208.14753;81.30688379;0
231.860076;193.569465;79.84432079;0
226.216306;190.535264;76.88462979;0
212.931711;185.973791;74.87995879;0
181.914824;170.689194;62.87234379;0
153.428185;160.304835;57.11736579;0
135.66775;156.579078;47.74780679;0
117.817494;150.711907;33.24363579;0
113.349413;150.831161;25.62670679;0
112.558322;154.789436;22.29376379;0
112.430028;154.934709;20.36504879;0
113.728117;155.650374;23.60930079;0
120.67123;165.510301;34.66510679;0
148.123249;205.843722;59.32214479;0
189.234005;224.426245;84.70130479;1.092790689
220.004935;220.023142;76.10000879;33.90597892
233.09563;209.696226;71.51482679;53.84937529
238.604191;195.355041;71.81095979;61.71747205
238.733676;185.273102;68.72829279;114.2469091
238.881085;182.18602;66.57744579;72.00709976
236.573209;175.983882;64.83441579;41.34646093
237.471112;172.717351;67.84602779;11.20768017
238.503423;174.058634;67.54723579;0
227.288999;174.120293;73.67146579;0
206.752216;177.218136;81.30688379;0
197.016569;167.064652;79.84432079;0
193.794306;168.79594;76.88462979;0
185.865519;169.838932;74.87995879;0
172.413896;168.954503;62.87234379;0
156.44591;161.370878;57.11736579;0
139.666519;161.474436;47.74780679;0
125.254482;156.822829;33.24363579;0
121.504702;158.626478;25.62670679;0
121.332724;163.934126;22.29376379;0
121.749357;166.628945;20.36504879;0
123.570383;169.271941;23.60930079;0
130.954709;182.548458;34.66510679;0
158.829453;225.994782;59.32214479;0
200.119325;248.831077;84.70130479;0
230.235059;247.97668;76.10000879;19.0979358
242.297594;238.484818;71.51482679;28.34819369
247.656435;230.821223;71.81095979;93.53688977
247.174803;223.969216;68.72829279;123.2426633
244.986598;217.725229;66.57744579;120.6094441
239.356461;204.839561;64.83441579;86.40694898
245.738845;207.685027;67.84602779;27.20668541
247.468598;209.026544;67.54723579;0
238.774034;210.808686;73.67146579;0
218.453972;215.053033;81.30688379;0
208.622918;202.875778;79.84432079;0
204.348712;204.76789;76.88462979;0
195.397367;204.71352;74.87995879;0
181.201141;203.010871;62.87234379;0
164.746116;196.289973;57.11736579;0
147.588672;197.451979;47.74780679;0
135.568892;193.797391;33.24363579;0
131.666372;197.690677;25.62670679;0
131.485085;205.726594;22.29376379;0
131.802032;211.815512;20.36504879;0
133.692427;217.350268;23.60930079;0
141.088943;239.608834;34.66510679;0
169.273291;300.585145;59.32214479;0
210.943036;337.518572;84.70130479;0.918597837
241.407316;346.840843;76.10000879;18.90023341
252.566013;336.401429;71.51482679;69.21126789
275.584811;338.399362;71.81095979;66.90815449
313.627073;370.729464;68.72829279;91.59964448
305.704189;345.598876;66.57744579;133.8869113
301.083881;337.504201;64.83441579;84.91903013
300.050257;340.922396;67.84602779;9.979621889
299.059373;348.500161;67.54723579;0
284.928702;338.749115;73.67146579;0
262.19928;344.174196;81.30688379;0
250.445084;317.378166;79.84432079;0
244.334146;319.252871;76.88462979;0
233.591944;316.28045;74.87995879;0
192.962056;292.58361;62.87234379;0
166.407704;268.441757;57.11736579;0
137.482453;267.610563;47.74780679;0
122.260711;258.000891;33.24363579;0
117.65119;257.974567;25.62670679;0
116.79265;259.540608;22.29376379;0
116.636042;263.02967;20.36504879;0
118.05127;263.551258;23.60930079;0
126.321873;281.930085;34.66510679;0
155.692785;357.397749;59.32214479;0
198.400397;388.084006;84.70130479;0.883940838
230.280459;383.56356;76.10000879;15.40361616
243.323057;362.460893;71.51482679;21.15473285
266.568993;354.982218;71.81095979;27.88085172
305.733529;377.196031;68.72829279;29.9707912
297.771689;344.262497;66.57744579;25.54178759
292.349133;330.195963;64.83441579;19.89348421
290.563472;319.14435;67.84602779;1.343310579
289.413003;316.520573;67.54723579;0
275.66362;303.749948;73.67146579;0
253.113262;304.219781;81.30688379;0
241.477853;282.958387;79.84432079;0
235.379044;280.2636;76.88462979;0
224.453529;271.374146;74.87995879;0
186.444436;251.466681;62.87234379;0
165.526152;230.803998;57.11736579;0
136.516729;226.57897;47.74780679;0
115.153024;221.076889;37.80437379;0
108.92868;217.766104;28.81356279;0
106.362435;217.941753;23.75287979;0
104.842209;219.914576;20.67593379;0
104.392248;219.7949;20.62219779;0
105.083946;225.844824;23.86522079;0
109.597357;250.748681;26.72724979;0
121.042151;258.213881;38.87036679;0.677752106
139.571235;266.733565;58.31001779;13.19530039
156.498499;263.015907;79.84078879;17.08710378
180.49149;270.191113;85.93912179;18.05260244
218.970551;296.389166;85.77913879;11.48306464
209.545892;256.294608;77.87953379;12.0543642
220.100222;237.057004;72.00793779;6.248450316
218.876677;231.448392;67.43307579;0.865642023
216.528066;243.396707;64.47647179;0
212.756991;245.956885;65.67318679;0
208.158146;251.711701;72.71389679;0
201.586635;243.95868;70.22469279;0
197.791331;245.369717;67.61147379;0
191.246423;240.756645;67.85872479;0
159.137198;222.894715;59.11437979;0
144.901897;206.059903;50.89197279;0
120.84822;207.159242;42.08344879;0
114.088422;206.623299;37.80437379;0
108.291441;203.930129;28.81356279;0
105.640968;204.704905;23.75287979;0
104.411813;205.976217;20.67593379;0
103.692585;206.807342;20.62219779;0
104.050998;212.294414;23.86522079;0
107.552315;232.024724;26.72724979;0
117.345662;235.918628;38.87036679;0.291594355
130.1726;244.07896;58.31001779;13.26162872
138.894995;233.794582;79.84078879;23.94177722
169.554722;231.244023;85.93912179;35.54708268
209.036728;258.249115;85.77913879;40.05521276
200.610088;224.009717;77.87953379;36.63535974
198.34116;212.3969;72.00793779;19.34459449
198.608548;211.613498;67.43307579;0.67723572
198.279329;224.455596;64.47647179;0
196.40611;227.288187;65.67318679;0
193.135446;234.339526;72.71389679;0
189.659554;227.700457;70.22469279;0
189.624277;228.546871;67.61147379;0
185.855297;225.770926;67.85872479;0
155.498873;210.099848;59.11437979;0
142.858434;196.324546;50.89197279;0
119.319648;197.148015;42.08344879;0
121.26346;197.227957;33.24363579;0
116.821474;198.731669;25.62670679;0
116.080065;202.821125;22.29376379;0
115.99399;205.700321;20.36504879;0
117.363592;207.018633;23.60930079;0
124.323175;223.565474;34.66510679;0
152.014564;280.551132;59.32214479;0
193.402077;309.28903;84.70130479;0
224.530874;310.982151;76.10000879;10.98805979
237.107389;286.337998;71.51482679;11.56029953
253.352589;265.886407;71.81095979;17.03504803
291.601294;282.021427;68.72829279;23.52081303
283.948052;246.69082;66.57744579;28.159271
281.732321;237.364935;64.83441579;26.61438684
283.244323;236.429595;67.84602779;0.036926645
283.992667;248.01424;67.54723579;0
270.667046;241.634758;73.67146579;0
248.356048;242.950302;81.30688379;0
236.763938;227.882516;79.84432079;0
230.931882;226.561089;76.88462979;0
220.578469;224.247587;74.87995879;0
183.073141;205.582764;62.87234379;0
165.16882;193.076695;57.11736579;0
136.146477;191.158602;47.74780679;0
118.406897;186.135151;33.24363579;0
113.885037;185.453645;25.62670679;0
113.080139;188.100672;22.29376379;0
112.97762;189.53318;20.36504879;0
114.308961;189.967366;23.60930079;0
121.258153;203.021507;34.66510679;0
148.828331;253.200915;59.32214479;0
190.075638;275.94315;84.70130479;0
221.119182;274.882531;76.10000879;43.75337916
234.126136;260.81019;71.51482679;95.42229567
239.747589;247.705524;71.81095979;125.7192736
239.695729;235.795566;68.72829279;123.5939689
239.704994;227.83319;66.57744579;91.96250468
237.873111;221.30328;64.83441579;33.62258543
240.663759;220.920689;67.84602779;0.031150478
243.497718;227.187466;67.54723579;0
233.224058;224.248015;73.67146579;0
213.696777;230.119684;81.30688379;0
204.564728;216.783202;79.84432079;0
200.864467;218.866121;76.88462979;0
192.372791;218.046;74.87995879;0
178.527264;216.409947;62.87234379;0
162.15213;206.233791;57.11736579;0
145.077246;205.043322;47.74780679;0
130.566317;200.334682;33.24363579;0
126.741028;203.289237;25.62670679;0
126.532065;209.120713;22.29376379;0
126.85881;213.619019;20.36504879;0
128.612744;216.623599;23.60930079;0
135.900816;234.744742;34.66510679;0
163.890069;292.698358;59.32214479;0
205.349799;323.374012;84.70130479;0
233.291874;321.685977;76.10000879;45.97521689
243.844847;284.226029;71.51482679;92.28130133
245.225778;247.532043;71.81095979;81.22019791
243.005831;214.764149;68.72829279;63.70554735
242.10076;195.710503;66.57744579;30.06519736
242.054845;186.584881;64.83441579;10.17698072
244.825603;184.97174;67.84602779;0
248.641423;203.663281;67.54723579;0
237.711999;202.343841;73.67146579;0
217.373432;206.466409;81.30688379;0
207.450076;197.14662;79.84432079;0
203.163542;197.998378;76.88462979;0
194.195327;197.141064;74.87995879;0
179.893947;197.006328;62.87234379;0
163.182925;187.468071;57.11736579;0
145.705544;185.938262;47.74780679;0
133.345055;180.315464;33.24363579;0
129.074748;180.797118;25.62670679;0
128.429615;183.948367;22.29376379;0
128.451578;185.099182;20.36504879;0
129.894172;185.571869;23.60930079;0
136.934928;197.526309;34.66510679;0
164.543807;241.650364;59.32214479;0
205.737721;263.01525;84.70130479;0
233.54562;258.064677;76.10000879;6.631884491
244.280067;222.779464;71.51482679;18.13320222
259.048373;192.256797;71.81095979;40.61820775
298.312031;202.089928;68.72829279;77.3887961
290.518481;164.879227;66.57744579;114.8462799
284.484557;156.104196;64.83441579;69.10088399
284.675115;154.347407;67.84602779;0
286.024127;170.273044;67.54723579;0
272.181431;167.985213;73.67146579;0
249.217218;167.875682;81.30688379;0
236.835654;160.472949;79.84432079;0
230.412144;157.792459;76.88462979;0
219.650843;155.260893;74.87995879;0
181.841522;139.3288;62.87234379;0
164.682698;131.215101;57.11736579;0
135.440498;129.8109;47.74780679;0
120.188365;124.78245;33.24363579;0
115.693078;124.184406;25.62670679;0
114.893152;127.853339;22.29376379;0
114.801592;127.708531;20.36504879;0
116.097123;128.072965;23.60930079;0
123.058427;135.984389;34.66510679;0
150.463039;166.320845;59.32214479;0
191.544165;181.794875;84.70130479;0
222.282859;179.852008;76.10000879;5.610190054
234.730428;149.178338;71.51482679;75.88002778
247.227849;131.70215;71.81095979;103.3643829
283.311276;154.953694;68.72829279;137.2783508
277.64326;130.045065;66.57744579;104.1030965
272.615473;121.332936;64.83441579;53.5602871
272.938201;115.261662;67.84602779;0
275.141986;126.620714;67.54723579;0
262.640899;127.953249;73.67146579;0
240.71176;129.470943;81.30688379;0
229.211338;125.577999;79.84432079;0
223.606322;125.111875;76.88462979;0
213.598713;124.871193;74.87995879;0
181.5274;114.839259;62.87234379;0
164.597817;109.608383;57.11736579;0
135.357597;109.419036;47.74780679;0
113.781778;106.591549;37.80437379;0
107.496764;105.58057;28.81356279;0
104.84553;106.367218;23.75287979;0
103.274256;106.979496;20.67593379;0
102.714255;107.396461;20.62219779;0
103.302232;110.901136;23.86522079;0
107.820229;121.342692;26.72724979;0
119.119387;129.038219;38.87036679;0
137.175141;137.288629;58.31001779;3.071995964
153.783776;131.363647;79.84078879;31.77801309
186.421751;119.701269;85.93912179;26.85023821
215.997696;136.811117;85.77913879;27.70215418
213.815101;113.512141;77.87953379;49.20666693
212.30858;105.318011;72.00793779;23.99658896
211.145215;106.741601;67.43307579;0
209.671463;116.255916;64.47647179;0
206.096208;115.631627;65.67318679;0
201.002806;116.354234;72.71389679;0
189.361383;115.230824;70.22469279;0
185.860743;111.758555;67.61147379;0
179.550899;109.575876;67.85872479;0
155.201997;97.400314;59.11437979;0
143.651291;94.225974;50.89197279;0
119.27102;92.571256;42.08344879;0
112.494108;91.446842;37.80437379;0
106.638704;89.497924;28.81356279;0
103.893913;88.732257;23.75287979;0
102.628841;88.832553;20.67593379;0
101.783036;86.962103;20.62219779;0
102.021666;87.925536;23.86522079;0
105.501277;95.699996;26.72724979;0
115.357747;97.807305;38.87036679;0
128.331585;102.976262;58.31001779;5.004084049
137.415095;101.252936;79.84078879;11.61474205
165.316139;95.640654;85.93912179;17.17211793
194.796012;118.088628;85.77913879;16.33587313
190.404147;97.404046;77.87953379;12.75189736
189.017119;92.095449;72.00793779;2.352403179
189.277842;90.671626;67.43307579;0
189.757534;95.014118;64.47647179;0
188.265364;97.063213;65.67318679;0
184.774004;97.106124;72.71389679;0
176.525808;97.241603;70.22469279;0
177.095068;94.886309;67.61147379;0
173.914594;95.218511;67.85872479;0
152.472923;86.760347;59.11437979;0
141.77901;84.296202;50.89197279;0
117.976337;84.018467;42.08344879;0
119.965525;82.061101;33.24363579;0
115.468844;82.910366;25.62670679;0
114.629104;89.138134;22.29376379;0
114.514689;90.697458;20.36504879;0
115.769386;93.570547;23.60930079;0
122.711666;102.280277;34.66510679;0
150.02433;125.571899;59.32214479;0
191.029609;141.965873;84.70130479;0
221.772251;144.045677;76.10000879;3.40259924
235.159673;146.057495;71.51482679;73.52565945
248.656254;144.758552;71.81095979;123.2931186
283.368922;179.813054;68.72829279;110.9832235
278.803098;162.765697;66.57744579;86.15241065
274.937747;159.731546;64.83441579;41.79714584
274.46988;161.640929;67.84602779;0
274.228382;162.946231;67.54723579;0
261.921484;163.261876;73.67146579;0
240.467564;169.353639;81.30688379;0
229.231529;155.319363;79.84432079;0
223.88678;155.908626;76.88462979;0
214.044793;155.247654;74.87995879;0
181.878788;142.836014;62.87234379;0
164.883318;136.27432;57.11736579;0
135.639455;135.748941;47.74780679;0
117.809205;132.324527;33.24363579;0
113.379108;135.253762;25.62670679;0
112.612465;141.888713;22.29376379;0
112.53807;145.69883;20.36504879;0
113.876648;149.342498;23.60930079;0
120.846061;163.521278;34.66510679;0
148.373615;205.497563;59.32214479;0
189.593325;230.059542;84.70130479;0
220.557331;234.049445;76.10000879;0.976813431
233.364038;218.289106;71.51482679;14.08031639
238.681408;196.959713;71.81095979;40.1705298
238.516413;179.277123;68.72829279;75.40611557
238.418935;168.903646;66.57744579;42.37935416
236.115334;162.305493;64.83441579;13.95247119
237.230741;163.0351;67.84602779;0
238.468403;172.544583;67.54723579;0
227.241993;172.961803;73.67146579;0
206.721001;177.028289;81.30688379;0
196.597319;168.179479;79.84432079;0
192.706424;170.109051;76.88462979;0
184.960923;171.510093;74.87995879;0
171.741932;171.991271;62.87234379;0
155.946495;164.971262;57.11736579;0
139.316257;165.679454;47.74780679;0
125.018912;160.974206;33.24363579;0
121.39485;163.193619;25.62670679;0
121.318867;168.495697;22.29376379;0
121.823931;171.594623;20.36504879;0
123.647437;173.724753;23.60930079;0
131.037639;186.96228;34.66510679;0
158.976471;231.150012;59.32214479;0
200.521763;254.43115;84.70130479;0
229.977112;254.108873;76.10000879;3.35327486
240.95032;232.108226;71.51482679;25.24391409
244.973331;204.643001;71.81095979;31.93206128
242.049648;175.735122;68.72829279;33.28086474
242.57341;158.775627;66.57744579;23.31868514
239.207809;151.916872;64.83441579;11.50344687
242.978233;154.129847;67.84602779;0
246.701262;168.658614;67.54723579;0
235.867963;170.459986;73.67146579;0
215.674759;175.302658;81.30688379;0
205.85176;169.48143;79.84432079;0
201.650662;171.023559;76.88462979;0
192.875197;172.315598;74.87995879;0
178.711839;172.816631;62.87234379;0
162.095044;165.213228;57.11736579;0
144.810938;165.108814;47.74780679;0
132.7342;161.247281;33.24363579;0
128.771302;163.730296;25.62670679;0
128.440125;169.857748;22.29376379;0
128.691333;173.50175;20.36504879;0
130.351961;176.581089;23.60930079;0
137.577794;192.156432;34.66510679;0
165.449342;237.250877;59.32214479;0
206.933798;264.240058;84.70130479;0
237.142501;269.555001;76.10000879;0
248.585403;256.435945;71.51482679;0.202228283
267.870162;245.433829;71.81095979;0.35286254
306.076884;268.794832;68.72829279;0.570149676
298.120052;235.605849;66.57744579;0.477277083
290.765782;224.737718;64.83441579;0
290.240323;225.376892;67.84602779;0
290.361639;236.681941;67.54723579;0
276.22604;230.809052;73.67146579;0
253.258403;232.898627;81.30688379;0
241.000918;217.267137;79.84432079;0
234.558594;215.954961;76.88462979;0
223.696559;213.028305;74.87995879;0
185.842091;195.256965;62.87234379;0
165.127517;181.262955;57.11736579;0
136.081445;179.881872;47.74780679;0
120.879909;173.269758;33.24363579;0
116.352748;173.233401;25.62670679;0
115.512112;176.050061;22.29376379;0
115.379824;176.960346;20.36504879;0
116.661383;177.127816;23.60930079;0
123.561421;187.026876;34.66510679;0
151.041279;233.237026;59.32214479;0
192.184645;252.343625;84.70130479;0
223.125278;248.949288;76.10000879;0
236.327742;238.707606;71.51482679;13.01424175
256.374225;238.389052;71.81095979;17.77006329
298.004638;271.094771;68.72829279;14.28715089
289.753819;242.748641;66.57744579;11.26388374
280.776397;215.318704;64.83441579;3.804982465
280.873271;204.303076;67.84602779;0
281.857425;207.300926;67.54723579;0
268.541993;201.924133;73.67146579;0
246.160348;201.475637;81.30688379;0
234.366043;188.797836;79.84432079;0
228.395839;185.68085;76.88462979;0
217.999499;182.539036;74.87995879;0
181.869774;166.363609;62.87234379;0
164.867889;156.074805;57.11736579;0
135.622586;153.458494;47.74780679;0
114.122414;150.642019;37.80437379;0
107.8797;148.671835;28.81356279;0
105.265177;148.774027;23.75287979;0
103.738139;150.352238;20.67593379;0
103.227935;150.017781;20.62219779;0
103.847299;153.577446;23.86522079;0
108.365161;170.953338;26.72724979;0
119.648245;176.451142;38.87036679;0
137.715594;186.231227;58.31001779;1.644250078
154.331961;183.530532;79.84078879;28.51352993
186.558796;175.57696;85.93912179;17.85168243
223.851927;199.24945;85.77913879;14.01491712
220.079263;172.319078;77.87953379;20.17855853
216.387131;160.034302;72.00793779;12.77896028
214.78394;157.114603;67.43307579;0
212.75034;166.831495;64.47647179;0
208.967842;168.954533;65.67318679;0
204.096537;173.406963;72.71389679;0
194.911999;169.881325;70.22469279;0
191.467899;170.371265;67.61147379;0
185.250865;167.714737;67.85872479;0
155.831802;153.577949;59.11437979;0
144.27993;145.768468;50.89197279;0
120.02456;145.80586;42.08344879;0
113.293626;145.159595;37.80437379;0
107.538037;144.791709;28.81356279;0
104.919873;147.242066;23.75287979;0
103.755209;150.371707;20.67593379;0
103.042657;153.669303;20.62219779;0
103.410783;160.911788;23.86522079;0
106.960324;174.691721;26.72724979;0
116.811804;185.557416;38.87036679;0
129.772008;197.943815;58.31001779;1.069686023
138.652825;198.412436;79.84078879;25.35569894
165.689993;185.919031;85.93912179;42.77937961
204.619903;213.812287;85.77913879;38.88943319
199.238735;190.365834;77.87953379;18.89482533
195.228551;184.929596;72.00793779;4.616606908
195.333798;191.061027;67.43307579;0
195.204185;207.533659;64.47647179;0
193.574661;201.941196;65.67318679;0
190.462078;199.313771;72.71389679;0
185.503316;189.789154;70.22469279;0
185.083976;184.396162;67.61147379;0
180.930153;179.421417;67.85872479;0
152.93543;160.417072;59.11437979;0
142.13955;150.426746;50.89197279;0
118.259708;148.606324;42.08344879;0
120.128368;144.532995;33.24363579;0
115.553343;142.304462;25.62670679;0
114.637981;143.388287;22.29376379;0
114.461754;140.365147;20.36504879;0
115.664021;138.66588;23.60930079;0
122.553187;140.343594;34.66510679;0
149.741946;171.399168;59.32214479;0
190.607365;178.297203;84.70130479;0
221.191074;165.978528;76.10000879;1.3656323
234.49902;153.98169;71.51482679;29.92424734
247.208633;141.913729;71.81095979;36.03412765
282.993613;165.690909;68.72829279;28.48767156
277.978247;139.831779;66.57744579;13.37632784
273.644774;133.060467;64.83441579;1.246681639
273.103181;127.051183;67.84602779;0
272.697995;124.741019;67.54723579;0
260.055396;121.397852;73.67146579;0
238.104032;117.589706;81.30688379;0
226.526528;110.382309;79.84432079;0
220.85033;106.129778;76.88462979;0
210.825276;102.189714;74.87995879;0
181.329184;95.095938;62.87234379;0
164.358618;84.993833;57.11736579;0
135.05915;83.005141;47.74780679;0
117.169108;80.435798;33.24363579;0
112.67486;80.403827;25.62670679;0
111.817689;85.380277;22.29376379;0
111.722073;86.138843;20.36504879;0
112.952808;87.80125;23.60930079;0
119.900222;93.840736;34.66510679;0
147.129784;113.978324;59.32214479;0
188.063566;126.784215;84.70130479;0
218.752885;127.133075;76.10000879;1.362971181
232.124709;126.497524;71.51482679;21.05516511
237.899863;120.32051;71.81095979;51.11238919
238.09355;116.331557;68.72829279;49.78335005
238.100585;113.530549;66.57744579;36.23369595
235.80411;110.595343;64.83441579;2.165795862
236.831073;113.335932;67.84602779;0
237.895168;117.13236;67.54723579;0
226.712437;119.539362;73.67146579;0
206.155648;120.65462;81.30688379;0
195.898411;114.023239;79.84432079;0
191.339203;115.341155;76.88462979;0
182.194843;115.51949;74.87995879;0
167.668508;113.763109;62.87234379;0
150.746268;108.840855;57.11736579;0
133.046498;110.17771;47.74780679;0
117.776079;105.050542;33.24363579;0
113.331038;105.051518;25.62670679;0
113.423505;111.672941;22.29376379;0
114.321903;114.011394;20.36504879;0
116.492175;117.975586;23.60930079;0
124.042955;125.852358;34.66510679;0
152.007168;155.096359;59.32214479;0
193.620365;171.125426;84.70130479;0
224.957008;172.328389;76.10000879;0.480454588
238.583385;170.414729;71.51482679;74.9515919
244.670177;164.044008;71.81095979;118.4093482
245.365512;166.562846;68.72829279;120.4017676
245.341319;157.640834;66.57744579;83.81363989
243.440908;154.705106;64.83441579;1.140690824
244.727973;154.883775;67.84602779;0
246.004312;155.696493;67.54723579;0
234.980467;154.828631;73.67146579;0
214.600106;156.468371;81.30688379;0
204.50397;146.79411;79.84432079;0
200.064906;146.424339;76.88462979;0
190.995863;144.695765;74.87995879;0
176.565601;143.074246;62.87234379;0
159.696275;135.405012;57.11736579;0
142.078072;133.932945;47.74780679;0
129.599365;129.342145;33.24363579;0
125.219179;129.782032;25.62670679;0
124.535649;134.696206;22.29376379;0
124.539305;136.288094;20.36504879;0
125.854645;137.781385;23.60930079;0
132.878173;146.606413;34.66510679;0
160.29336;179.765854;59.32214479;0
201.368005;196.34387;84.70130479;0
232.16757;195.948078;76.10000879;0.346694901
244.429941;190.743102;71.51482679;9.024379557
261.06545;174.965179;71.81095979;14.5952986
302.00314;199.676009;68.72829279;12.98066657
294.929806;169.627661;66.57744579;4.548162839
289.486187;164.265785;64.83441579;0
288.380146;166.999786;67.84602779;0
286.28719;163.675824;67.54723579;0
272.26394;159.754602;73.67146579;0
249.228871;158.056849;81.30688379;0
236.79716;149.178387;79.84432079;0
230.270144;146.036865;76.88462979;0
219.403439;142.889134;74.87995879;0
181.634479;125.405769;62.87234379;0
164.644113;118.669073;57.11736579;0
135.382466;117.356775;47.74780679;0
120.102656;112.220553;33.24363579;0
115.578687;112.005932;25.62670679;0
114.71788;116.353787;22.29376379;0
114.586263;116.687042;20.36504879;0
115.842856;117.944611;23.60930079;0
122.778631;124.808269;34.66510679;0
150.099168;153.512177;59.32214479;0
191.096365;167.606893;84.70130479;0
221.846493;165.505721;76.10000879;0
235.104969;159.864637;71.51482679;7.570968273
247.788513;143.84774;71.81095979;7.079144255
285.212213;169.345927;68.72829279;6.098524283
281.01941;146.423367;66.57744579;28.99795837
277.281998;142.211267;64.83441579;0.135575404
277.397073;145.826239;67.84602779;0
276.660178;146.970368;67.54723579;0
263.783934;144.880241;73.67146579;0
241.821871;145.95269;81.30688379;0
230.315917;138.579939;79.84432079;0
224.633262;137.322496;76.88462979;0
214.560247;136.434572;74.87995879;0
