Month;Date;Hours;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø
6;23.06.2019;18 - 19;303.17;303.17;303.17;277.58;277.58;277.58
6;23.06.2019;19 - 20;305.97;306.45;305.97;292.26;292.26;292.26
6;23.06.2019;20 - 21;308.57;333.48;308.57;284.05;284.05;284.05
6;23.06.2019;21 - 22;307.9;307.9;307.9;284.53;284.53;284.53
6;23.06.2019;22 - 23;304.71;304.71;304.71;287.43;287.43;287.43
6;23.06.2019;23 - 00;297.57;297.57;297.57;261.07;261.07;261.07
6;24.06.2019;00 - 01;260.4;260.4;260.4;254.12;254.12;254.12
6;24.06.2019;01 - 02;247.94;247.94;247.94;242.05;242.05;242.05
6;24.06.2019;02 - 03;231.72;231.72;231.72;229.5;229.5;229.5
6;24.06.2019;03 - 04;237.51;237.51;237.51;231.82;231.82;231.82
6;24.06.2019;04 - 05;260.3;260.3;260.3;229.4;229.4;229.4
6;24.06.2019;05 - 06;263.29;263.29;263.29;250.74;250.74;250.74
6;24.06.2019;06 - 07;311.76;311.76;311.76;311.76;311.76;311.76
6;24.06.2019;07 - 08;339.18;339.18;339.18;339.18;339.18;339.18
6;24.06.2019;08 - 09;343.43;343.43;343.43;343.43;343.43;343.43
6;24.06.2019;09 - 10;338.7;338.7;338.7;338.7;338.7;338.7
6;24.06.2019;10 - 11;325.86;325.86;325.86;325.86;325.86;325.86
6;24.06.2019;11 - 12;323.15;323.15;323.15;323.15;323.15;323.15
6;24.06.2019;12 - 13;323.06;323.06;323.06;323.06;323.06;323.06
6;24.06.2019;13 - 14;318.9;318.9;318.9;318.9;318.9;318.9
6;24.06.2019;14 - 15;316.88;316.88;316.88;316.88;316.88;316.88
6;24.06.2019;15 - 16;311.08;311.08;311.08;311.08;311.08;311.08
6;24.06.2019;16 - 17;316.49;316.49;316.49;316.49;316.49;316.49
6;24.06.2019;17 - 18;335.41;335.41;335.41;331.84;331.84;331.84
6;24.06.2019;18 - 19;330.78;330.78;330.78;322.96;322.96;322.96
6;24.06.2019;19 - 20;326.63;326.63;326.63;318.52;318.52;318.52
6;24.06.2019;20 - 21;320.55;320.55;320.55;320.55;320.55;320.55
6;24.06.2019;21 - 22;312.15;312.15;312.15;312.15;312.15;312.15
6;24.06.2019;22 - 23;309.54;309.54;309.54;309.54;309.54;309.54
6;24.06.2019;23 - 00;278.26;278.26;278.26;278.26;278.26;278.26
6;25.06.2019;00 - 01;285.75;285.75;285.75;252.35;252.35;252.35
6;25.06.2019;01 - 02;239.22;239.22;239.22;239.7;239.7;239.7
6;25.06.2019;02 - 03;228.79;228.79;228.79;238.25;238.25;238.25
6;25.06.2019;03 - 04;237.58;237.58;237.58;237.58;237.58;237.58
6;25.06.2019;04 - 05;231.88;231.88;231.88;236.71;236.71;236.71
6;25.06.2019;05 - 06;263.45;263.45;263.45;263.45;263.45;263.45
6;25.06.2019;06 - 07;309.4;309.4;309.4;309.4;309.4;309.4
6;25.06.2019;07 - 08;330.93;330.93;326.48;326.48;326.48;326.48
6;25.06.2019;08 - 09;339.42;339.42;328.8;328.8;328.8;328.8
6;25.06.2019;09 - 10;341.25;341.25;331.31;331.31;331.31;331.31
6;25.06.2019;10 - 11;341.83;341.83;329.86;329.86;329.86;329.86
6;25.06.2019;11 - 12;340.58;340.58;328.51;328.51;328.51;328.51
6;25.06.2019;12 - 13;327.74;327.74;327.74;327.74;327.74;327.74
6;25.06.2019;13 - 14;326.29;326.29;326.29;326.29;326.29;326.29
6;25.06.2019;14 - 15;327.26;327.26;324.84;324.84;324.84;324.84
6;25.06.2019;15 - 16;326.2;326.2;324.26;322.62;322.62;322.62
6;25.06.2019;16 - 17;323.01;323.01;323.01;320.89;320.89;320.89
6;25.06.2019;17 - 18;338.46;338.46;338.46;319.15;319.15;319.15
6;25.06.2019;18 - 19;337.01;337.01;337.01;317.31;317.31;317.31
6;25.06.2019;19 - 20;331.41;331.41;331.41;316.16;316.16;316.16
6;25.06.2019;20 - 21;320.5;320.5;320.5;318.28;318.28;318.28
6;25.06.2019;21 - 22;311.62;311.62;311.62;311.62;311.62;311.62
6;25.06.2019;22 - 23;305.44;305.44;305.44;305.44;305.44;305.44
6;25.06.2019;23 - 00;292.7;292.7;292.7;292.7;292.7;292.7
6;26.06.2019;00 - 01;304.98;304.98;304.98;242.71;242.71;242.71
6;26.06.2019;01 - 02;302.08;305.95;302.08;243;243;243
6;26.06.2019;02 - 03;300.62;304.4;300.62;241.93;241.93;241.93
6;26.06.2019;03 - 04;300.14;303.14;300.14;240.48;240.48;240.48
6;26.06.2019;04 - 05;295.59;295.59;295.59;234.76;234.76;234.76
6;26.06.2019;05 - 06;298.98;298.98;298.98;273.7;273.7;273.7
6;26.06.2019;06 - 07;318.54;318.54;318.54;312.44;312.44;312.44
6;26.06.2019;07 - 08;332.1;332.1;332.1;332.1;332.1;332.1
6;26.06.2019;08 - 09;338.88;338.88;338.88;338.88;338.88;338.88
6;26.06.2019;09 - 10;345.66;345.66;345.66;345.66;345.66;345.66
6;26.06.2019;10 - 11;340.62;340.62;340.62;340.62;340.62;340.62
6;26.06.2019;11 - 12;334.13;334.13;334.13;334.13;334.13;334.13
6;26.06.2019;12 - 13;328.81;328.81;328.81;328.81;328.81;328.81
6;26.06.2019;13 - 14;320.48;320.48;320.48;320.48;320.48;320.48
6;26.06.2019;14 - 15;308.76;308.76;308.76;308.76;308.76;308.76
6;26.06.2019;15 - 16;299.17;299.17;299.17;299.17;299.17;299.17
6;26.06.2019;16 - 17;297.43;297.43;297.43;297.43;297.43;297.43
6;26.06.2019;17 - 18;306.63;306.63;306.63;306.63;306.63;306.63
6;26.06.2019;18 - 19;301.4;301.4;301.4;301.4;301.4;301.4
6;26.06.2019;19 - 20;297.62;297.62;297.62;297.62;297.62;297.62
6;26.06.2019;20 - 21;290.94;290.94;290.94;290.94;290.94;290.94
6;26.06.2019;21 - 22;284.35;284.35;284.35;284.35;284.35;284.35
6;26.06.2019;22 - 23;279.8;279.8;279.8;269.44;269.44;269.44
6;26.06.2019;23 - 00;274.57;274.57;274.57;237.96;237.96;237.96
6;27.06.2019;00 - 01;224.64;224.64;224.64;224.64;224.64;224.64
6;27.06.2019;01 - 02;230.63;230.63;230.63;230.63;230.63;230.63
6;27.06.2019;02 - 03;217.1;217.1;217.1;217.1;217.1;217.1
6;27.06.2019;03 - 04;206.08;206.08;206.08;207.82;207.82;207.82
6;27.06.2019;04 - 05;159.2;159.2;159.2;208.88;208.88;208.88
6;27.06.2019;05 - 06;225.89;225.89;225.89;225.89;225.89;225.89
6;27.06.2019;06 - 07;276.64;276.64;276.64;276.64;276.64;276.64
6;27.06.2019;07 - 08;291.53;291.53;291.53;291.53;291.53;291.53
6;27.06.2019;08 - 09;295.2;295.2;295.2;295.2;295.2;295.2
6;27.06.2019;09 - 10;300.03;300.03;300.03;300.03;300.03;300.03
6;27.06.2019;10 - 11;305.83;305.83;305.83;305.83;305.83;305.83
6;27.06.2019;11 - 12;307.48;307.48;307.48;307.48;307.48;307.48
6;27.06.2019;12 - 13;299.94;299.94;299.94;299.94;299.94;299.94
6;27.06.2019;13 - 14;298.97;298.97;298.97;298.97;298.97;298.97
6;27.06.2019;14 - 15;298.78;298.78;298.78;298.78;298.78;298.78
6;27.06.2019;15 - 16;292.98;292.98;292.98;292.98;292.98;292.98
6;27.06.2019;16 - 17;294.52;294.52;294.52;294.52;294.52;294.52
6;27.06.2019;17 - 18;300.32;300.32;300.32;300.13;300.13;300.13
6;27.06.2019;18 - 19;301.68;301.68;301.68;298.87;298.87;298.87
6;27.06.2019;19 - 20;303.22;303.22;303.22;300.03;300.03;300.03
6;27.06.2019;20 - 21;296.75;299.16;296.75;296.75;296.75;296.75
6;27.06.2019;21 - 22;292.11;296.46;292.11;292.11;292.11;292.11
6;27.06.2019;22 - 23;290.27;311.25;290.27;290.27;290.27;290.27
6;27.06.2019;23 - 00;274.32;292.59;274.32;274.32;274.32;274.32
6;28.06.2019;00 - 01;293.69;293.69;293.69;252.23;252.23;252.23
6;28.06.2019;01 - 02;293.01;293.01;293.01;252.62;252.62;252.62
6;28.06.2019;02 - 03;291.07;291.07;291.07;251.46;251.46;251.46
6;28.06.2019;03 - 04;289.23;289.23;289.23;252.42;252.42;252.42
6;28.06.2019;04 - 05;277.61;277.61;277.61;245.74;245.74;245.74
6;28.06.2019;05 - 06;284.78;290.4;284.78;284.39;284.39;284.39
6;28.06.2019;06 - 07;305.12;305.99;305.12;284.87;284.87;284.87
6;28.06.2019;07 - 08;308.99;308.99;308.99;290.78;290.78;290.78
6;28.06.2019;08 - 09;316.16;316.16;316.16;293.4;293.4;293.4
6;28.06.2019;09 - 10;320.91;320.91;320.91;294.08;294.08;294.08
6;28.06.2019;10 - 11;323.52;323.52;323.52;294.17;294.17;294.17
6;28.06.2019;11 - 12;321.97;321.97;321.97;293.69;293.69;293.69
6;28.06.2019;12 - 13;316.35;316.35;316.35;292.62;292.62;292.62
6;28.06.2019;13 - 14;312.19;312.19;312.19;292.24;292.24;292.24
6;28.06.2019;14 - 15;309.19;309.19;309.19;291.46;291.46;291.46
6;28.06.2019;15 - 16;300.95;300.95;300.95;284.68;284.68;284.68
6;28.06.2019;16 - 17;295.34;295.34;295.34;284.68;284.68;284.68
6;28.06.2019;17 - 18;300.37;300.37;300.37;283.03;283.03;283.03
6;28.06.2019;18 - 19;304.25;304.25;304.25;283.71;283.71;283.71
6;28.06.2019;19 - 20;303.67;303.67;303.67;283.91;283.91;283.91
6;28.06.2019;20 - 21;294.37;294.37;294.37;282.16;282.16;282.16
6;28.06.2019;21 - 22;288.55;288.55;288.55;280.9;280.9;280.9
6;28.06.2019;22 - 23;277.9;277.9;277.9;277.9;277.9;277.9
6;28.06.2019;23 - 00;289.72;289.72;289.72;245.84;245.84;245.84
6;29.06.2019;00 - 01;291.18;330.64;291.18;233.99;233.99;233.99
6;29.06.2019;01 - 02;288.95;296.9;288.95;215.48;215.48;215.48
6;29.06.2019;02 - 03;283.91;283.91;283.91;212.67;212.67;212.67
6;29.06.2019;03 - 04;278.39;278.39;278.39;180.39;180.39;180.39
6;29.06.2019;04 - 05;277.52;277.52;277.52;131.25;131.25;131.25
6;29.06.2019;05 - 06;270.15;270.15;270.15;145.79;145.79;145.79
6;29.06.2019;06 - 07;237.58;282.94;237.58;222.75;222.75;222.75
6;29.06.2019;07 - 08;248.05;295.06;248.05;241.65;241.65;241.65
6;29.06.2019;08 - 09;255.61;282.56;255.61;246.5;246.5;246.5
6;29.06.2019;09 - 10;261.13;284.11;261.13;260.94;260.94;260.94
6;29.06.2019;10 - 11;265.59;272.09;265.59;265.59;265.59;265.59
6;29.06.2019;11 - 12;265.11;271.51;265.11;262.98;262.98;262.98
6;29.06.2019;12 - 13;265.11;271.51;265.11;260.17;260.17;260.17
6;29.06.2019;13 - 14;250.28;250.28;250.28;244.27;244.27;244.27
6;29.06.2019;14 - 15;242.91;242.91;242.91;237.1;237.1;237.1
6;29.06.2019;15 - 16;244.17;244.17;244.17;238.36;238.36;238.36
6;29.06.2019;16 - 17;255.8;255.8;255.8;249.7;249.7;249.7
6;29.06.2019;17 - 18;271.51;283.14;271.51;251.54;251.54;251.54
6;29.06.2019;18 - 19;292.44;314.74;292.44;250.08;250.08;250.08
6;29.06.2019;19 - 20;296.61;308.92;296.61;248.53;248.53;248.53
6;29.06.2019;20 - 21;290.6;300.3;290.6;243.88;243.88;243.88
6;29.06.2019;21 - 22;289.54;298.65;289.54;242.52;242.52;242.52
6;29.06.2019;22 - 23;290.51;297.29;290.51;229.05;229.05;229.05
6;29.06.2019;23 - 00;285.46;295.55;285.46;227.5;227.5;227.5
6;30.06.2019;00 - 01;271.8;284.56;271.8;232.54;232.54;232.54
6;30.06.2019;01 - 02;258.36;258.36;258.36;229.54;229.54;229.54
6;30.06.2019;02 - 03;256.33;256.33;256.33;209.04;209.04;209.04
6;30.06.2019;03 - 04;231.96;231.96;231.96;206.24;206.24;206.24
6;30.06.2019;04 - 05;183.52;183.52;183.52;183.52;183.52;183.52
6;30.06.2019;05 - 06;98.24;98.24;98.24;181.78;181.78;181.78
6;30.06.2019;06 - 07;122.6;122.6;122.6;183.61;183.61;183.61
6;30.06.2019;07 - 08;145.33;145.33;145.33;187.77;187.77;187.77
6;30.06.2019;08 - 09;206.43;206.43;206.43;206.43;206.43;206.43
6;30.06.2019;09 - 10;214.94;214.94;214.94;214.94;214.94;214.94
6;30.06.2019;10 - 11;223.64;223.64;223.64;223.64;223.64;223.64
6;30.06.2019;11 - 12;228.48;228.48;228.48;228.48;228.48;228.48
6;30.06.2019;12 - 13;234.28;234.28;234.28;234.28;234.28;234.28
6;30.06.2019;13 - 14;228;228;228;228;228;228
6;30.06.2019;14 - 15;203.34;203.34;203.34;203.34;203.34;203.34
6;30.06.2019;15 - 16;241.82;241.82;241.82;209.82;209.82;209.82
6;30.06.2019;16 - 17;223.55;223.55;223.55;210.78;210.78;210.78
6;30.06.2019;17 - 18;213.39;213.39;213.39;212.14;212.14;212.14
6;30.06.2019;18 - 19;257.2;257.2;257.2;246.66;246.66;246.66
6;30.06.2019;19 - 20;263.58;263.58;263.58;234.09;234.09;234.09
6;30.06.2019;20 - 21;265.51;265.51;265.51;229.83;229.83;229.83
6;30.06.2019;21 - 22;270.15;270.15;270.15;217.46;217.46;217.46
6;30.06.2019;22 - 23;270.54;270.54;270.54;185.64;185.64;185.64
6;30.06.2019;23 - 00;268.31;268.31;268.31;178.78;178.78;178.78
7;01.07.2019;00 - 01;265.8;265.8;265.8;200.24;200.24;200.24
7;01.07.2019;01 - 02;245.5;245.5;245.5;191.64;191.64;191.64
7;01.07.2019;02 - 03;234.18;234.18;234.18;191.83;191.83;191.83
7;01.07.2019;03 - 04;232.73;232.73;232.73;198.79;198.79;198.79
7;01.07.2019;04 - 05;242.4;242.4;242.4;203.92;203.92;203.92
7;01.07.2019;05 - 06;251.68;251.68;251.68;232.73;232.73;232.73
7;01.07.2019;06 - 07;267.83;267.83;267.83;267.83;267.83;267.83
7;01.07.2019;07 - 08;286.88;286.88;286.88;286.88;286.88;286.88
7;01.07.2019;08 - 09;309.12;309.12;309.12;309.12;309.12;309.12
7;01.07.2019;09 - 10;309.41;309.41;309.41;309.41;309.41;309.41
7;01.07.2019;10 - 11;301.19;301.19;301.19;301.19;301.19;301.19
7;01.07.2019;11 - 12;289.2;289.2;289.2;289.2;289.2;289.2
7;01.07.2019;12 - 13;275.76;275.76;275.76;275.76;275.76;275.76
7;01.07.2019;13 - 14;264.83;264.83;264.83;264.83;264.83;264.83
7;01.07.2019;14 - 15;263.48;263.48;263.48;263.48;263.48;263.48
7;01.07.2019;15 - 16;261.06;261.06;261.06;261.06;261.06;261.06
7;01.07.2019;16 - 17;258.36;258.36;258.36;258.36;258.36;258.36
7;01.07.2019;17 - 18;265.9;265.9;265.9;265.9;265.9;265.9
7;01.07.2019;18 - 19;271.12;271.12;271.12;271.12;271.12;271.12
7;01.07.2019;19 - 20;269.67;269.67;269.67;269.67;269.67;269.67
7;01.07.2019;20 - 21;267.54;267.54;267.54;267.54;267.54;267.54
7;01.07.2019;21 - 22;263.87;263.87;263.87;263.87;263.87;263.87
7;01.07.2019;22 - 23;262.51;262.51;262.51;262.51;262.51;262.51
7;01.07.2019;23 - 00;252.17;252.17;252.17;252.17;252.17;252.17
7;02.07.2019;00 - 01;242.03;242.03;242.03;242.03;242.03;242.03
7;02.07.2019;01 - 02;233.31;233.31;233.31;233.31;233.31;233.31
7;02.07.2019;02 - 03;220.14;220.14;220.14;220.14;220.14;220.14
7;02.07.2019;03 - 04;208.52;208.52;208.52;208.52;208.52;208.52
7;02.07.2019;04 - 05;199.22;199.22;199.22;199.22;199.22;199.22
7;02.07.2019;05 - 06;206.87;206.87;206.87;206.87;206.87;206.87
7;02.07.2019;06 - 07;235.25;235.25;235.25;235.25;235.25;235.25
7;02.07.2019;07 - 08;260.14;260.14;260.14;260.14;260.14;260.14
7;02.07.2019;08 - 09;266.24;266.24;266.24;266.24;266.24;266.24
7;02.07.2019;09 - 10;275.83;275.83;275.83;267.5;267.5;267.5
7;02.07.2019;10 - 11;279.12;279.12;279.12;267.69;267.69;267.69
7;02.07.2019;11 - 12;288.51;288.51;288.51;267.11;267.11;267.11
7;02.07.2019;12 - 13;272.24;272.24;272.24;267.3;267.3;267.3
7;02.07.2019;13 - 14;279.31;279.31;279.31;266.72;266.72;266.72
7;02.07.2019;14 - 15;279.12;279.12;279.12;265.66;265.66;265.66
7;02.07.2019;15 - 16;279.8;279.8;279.8;266.63;266.63;266.63
7;02.07.2019;16 - 17;280.86;280.86;280.86;265.75;265.75;265.75
7;02.07.2019;17 - 18;292.68;292.68;292.68;264.59;264.59;264.59
7;02.07.2019;18 - 19;282.41;282.41;282.41;266.04;266.04;266.04
7;02.07.2019;19 - 20;299.84;299.84;299.84;266.82;266.82;266.82
7;02.07.2019;20 - 21;299.75;299.75;299.75;267.11;267.11;267.11
7;02.07.2019;21 - 22;294.71;294.71;294.71;266.63;266.63;266.63
7;02.07.2019;22 - 23;290.35;290.35;290.35;264.69;264.69;264.69
7;02.07.2019;23 - 00;267.4;267.4;267.4;262.95;262.95;262.95
7;03.07.2019;00 - 01;252.66;252.66;252.66;252.66;252.66;252.66
7;03.07.2019;01 - 02;248.59;248.59;248.59;248.59;248.59;248.59
7;03.07.2019;02 - 03;245.4;245.4;245.4;245.4;245.4;245.4
7;03.07.2019;03 - 04;243.27;243.27;243.27;243.27;243.27;243.27
7;03.07.2019;04 - 05;245.01;245.01;245.01;245.01;245.01;245.01
7;03.07.2019;05 - 06;258.56;258.56;258.56;245.59;245.59;245.59
7;03.07.2019;06 - 07;291.64;291.64;291.64;247.92;247.92;247.92
7;03.07.2019;07 - 08;303.25;303.25;303.25;255.27;255.27;255.27
7;03.07.2019;08 - 09;307.6;307.6;307.6;256.62;256.62;256.62
7;03.07.2019;09 - 10;307.6;307.6;307.6;262.91;262.91;262.91
7;03.07.2019;10 - 11;309.15;309.15;309.15;263.3;263.3;263.3
7;03.07.2019;11 - 12;306.73;306.73;306.73;262.04;262.04;262.04
7;03.07.2019;12 - 13;294.54;294.54;294.54;262.23;262.23;262.23
7;03.07.2019;13 - 14;289.51;289.51;289.51;261.65;261.65;261.65
7;03.07.2019;14 - 15;284.38;284.38;284.38;262.72;262.72;262.72
7;03.07.2019;15 - 16;283.03;283.03;283.03;262.91;262.91;262.91
7;03.07.2019;16 - 17;281.67;281.67;281.67;262.43;262.43;262.43
7;03.07.2019;17 - 18;290.09;290.09;290.09;262.72;262.72;262.72
7;03.07.2019;18 - 19;293.09;293.09;293.09;262.33;262.33;262.33
7;03.07.2019;19 - 20;292.61;292.61;292.61;262.43;262.43;262.43
7;03.07.2019;20 - 21;289.7;289.7;289.7;262.23;262.23;262.23
7;03.07.2019;21 - 22;285.83;285.83;285.83;262.23;262.23;262.23
7;03.07.2019;22 - 23;284.96;284.96;284.96;262.14;262.14;262.14
7;03.07.2019;23 - 00;266.88;266.88;266.88;259.14;259.14;259.14
7;04.07.2019;00 - 01;268.64;268.64;268.64;267.96;267.96;267.96
7;04.07.2019;01 - 02;263.9;263.9;263.9;263.9;263.9;263.9
7;04.07.2019;02 - 03;259.36;259.36;259.36;259.36;259.36;259.36
7;04.07.2019;03 - 04;260.9;260.9;260.9;260.9;260.9;260.9
7;04.07.2019;04 - 05;262.16;262.16;262.16;262.16;262.16;262.16
7;04.07.2019;05 - 06;271.45;271.45;271.45;268.45;268.45;268.45
7;04.07.2019;06 - 07;275.31;275.31;275.31;275.31;275.31;275.31
7;04.07.2019;07 - 08;286.43;286.43;286.43;281.21;281.21;281.21
7;04.07.2019;08 - 09;298.14;298.14;298.14;282.18;282.18;282.18
7;04.07.2019;09 - 10;298.91;298.91;298.91;284.6;284.6;284.6
7;04.07.2019;10 - 11;296.78;296.78;296.78;282.57;282.57;282.57
7;04.07.2019;11 - 12;289.14;289.14;289.14;279.86;279.86;279.86
7;04.07.2019;12 - 13;280.54;280.54;280.54;278.7;278.7;278.7
7;04.07.2019;13 - 14;279.86;279.86;279.86;278.31;278.31;278.31
7;04.07.2019;14 - 15;278.7;278.7;278.7;277.63;277.63;277.63
7;04.07.2019;15 - 16;279.47;279.47;279.47;276.28;276.28;276.28
7;04.07.2019;16 - 17;278.99;278.99;278.99;276.96;276.96;276.96
7;04.07.2019;17 - 18;283.63;283.63;283.63;276.28;276.28;276.28
7;04.07.2019;18 - 19;281.89;281.89;281.89;275.12;275.12;275.12
7;04.07.2019;19 - 20;280.63;280.63;280.63;274.35;274.35;274.35
7;04.07.2019;20 - 21;279.57;279.57;279.57;273.86;273.86;273.86
7;04.07.2019;21 - 22;274.93;274.93;274.93;272.8;272.8;272.8
7;04.07.2019;22 - 23;274.35;274.35;274.35;272.12;272.12;272.12
7;04.07.2019;23 - 00;263.61;263.61;263.61;263.61;263.61;263.61
7;05.07.2019;00 - 01;252.45;252.45;252.45;252.45;252.45;252.45
7;05.07.2019;01 - 02;249.08;249.08;249.08;249.08;249.08;249.08
7;05.07.2019;02 - 03;245.41;245.41;245.41;245.41;245.41;245.41
7;05.07.2019;03 - 04;245.99;245.99;245.99;245.99;245.99;245.99
7;05.07.2019;04 - 05;249.66;249.66;249.66;249.66;249.66;249.66
7;05.07.2019;05 - 06;257.94;265.17;257.94;257.94;257.94;257.94
7;05.07.2019;06 - 07;272.6;279.63;272.6;271.05;271.05;271.05
7;05.07.2019;07 - 08;288.02;288.02;288.02;275.87;275.87;275.87
7;05.07.2019;08 - 09;296.79;296.79;296.79;279.54;279.54;279.54
7;05.07.2019;09 - 10;301.32;301.32;301.32;283.49;283.49;283.49
7;05.07.2019;10 - 11;302.57;302.57;302.57;284.74;284.74;284.74
7;05.07.2019;11 - 12;303.06;303.06;303.06;281.18;281.18;281.18
7;05.07.2019;12 - 13;301.23;301.23;301.23;279.34;279.34;279.34
7;05.07.2019;13 - 14;289.66;289.66;289.66;278.48;278.48;278.48
7;05.07.2019;14 - 15;283.59;283.59;283.59;279.05;279.05;279.05
7;05.07.2019;15 - 16;281.46;281.46;281.46;278.96;278.96;278.96
7;05.07.2019;16 - 17;284.16;284.16;284.16;284.16;284.16;284.16
7;05.07.2019;17 - 18;293.13;293.13;293.13;293.13;293.13;293.13
7;05.07.2019;18 - 19;293.13;293.13;293.13;293.13;293.13;293.13
7;05.07.2019;19 - 20;293.71;293.71;293.71;293.71;293.71;293.71
7;05.07.2019;20 - 21;288.89;288.89;288.89;288.89;288.89;288.89
7;05.07.2019;21 - 22;285.22;285.22;285.22;285.22;285.22;285.22
7;05.07.2019;22 - 23;284.07;284.07;284.07;284.07;284.07;284.07
7;05.07.2019;23 - 00;275.3;275.3;275.3;275.3;275.3;275.3
7;06.07.2019;00 - 01;284.1;284.1;284.1;284.1;284.1;284.1
7;06.07.2019;01 - 02;274.85;274.85;274.85;274.85;274.85;274.85
7;06.07.2019;02 - 03;275.81;275.81;275.81;261.37;261.37;261.37
7;06.07.2019;03 - 04;276.01;276.01;276.01;260.31;260.31;260.31
7;06.07.2019;04 - 05;264.64;268.78;264.64;264.64;264.64;264.64
7;06.07.2019;05 - 06;270.23;270.23;270.23;270.23;270.23;270.23
7;06.07.2019;06 - 07;274.56;274.56;274.56;274.56;274.56;274.56
7;06.07.2019;07 - 08;279.57;279.57;279.57;279.57;279.57;279.57
7;06.07.2019;08 - 09;289.49;289.49;289.49;289.49;289.49;289.49
7;06.07.2019;09 - 10;291.32;291.32;291.32;291.32;291.32;291.32
7;06.07.2019;10 - 11;286.02;286.02;286.02;286.02;286.02;286.02
7;06.07.2019;11 - 12;274.76;274.76;274.76;274.76;274.76;274.76
7;06.07.2019;12 - 13;265.03;265.03;265.03;265.03;265.03;265.03
7;06.07.2019;13 - 14;261.66;261.66;261.66;261.66;261.66;261.66
7;06.07.2019;14 - 15;258.19;258.19;258.19;258.19;258.19;258.19
7;06.07.2019;15 - 16;253.18;253.18;253.18;253.18;253.18;253.18
7;06.07.2019;16 - 17;266.18;266.18;266.18;266.18;266.18;266.18
7;06.07.2019;17 - 18;279.19;279.19;279.19;279.19;279.19;279.19
7;06.07.2019;18 - 19;286.5;286.5;286.5;286.5;286.5;286.5
7;06.07.2019;19 - 20;289.2;289.2;289.2;289.2;289.2;289.2
7;06.07.2019;20 - 21;279.47;279.47;279.47;279.47;279.47;279.47
7;06.07.2019;21 - 22;277.26;277.26;277.26;277.26;277.26;277.26
7;06.07.2019;22 - 23;281.11;281.11;281.11;281.11;281.11;281.11
7;06.07.2019;23 - 00;273.41;273.41;273.41;273.41;273.41;273.41
7;07.07.2019;00 - 01;273.1;273.1;273.1;273.1;273.1;273.1
7;07.07.2019;01 - 02;262.36;262.36;262.36;251.51;251.51;251.51
7;07.07.2019;02 - 03;262.65;262.65;262.65;242.32;242.32;242.32
7;07.07.2019;03 - 04;234.96;234.96;234.96;234.96;234.96;234.96
7;07.07.2019;04 - 05;226.15;226.15;226.15;226.15;226.15;226.15
7;07.07.2019;05 - 06;236.22;236.22;236.22;233.41;233.41;233.41
7;07.07.2019;06 - 07;248.03;248.03;248.03;242.9;242.9;242.9
7;07.07.2019;07 - 08;250.25;250.25;250.25;248.8;248.8;248.8
7;07.07.2019;08 - 09;260.42;260.42;260.42;260.42;260.42;260.42
7;07.07.2019;09 - 10;271.16;271.16;271.16;271.16;271.16;271.16
7;07.07.2019;10 - 11;276.78;276.78;276.78;276.78;276.78;276.78
7;07.07.2019;11 - 12;275.13;275.13;275.13;275.13;275.13;275.13
7;07.07.2019;12 - 13;270.68;270.68;270.68;270.68;270.68;270.68
7;07.07.2019;13 - 14;268.55;268.55;268.55;268.55;268.55;268.55
7;07.07.2019;14 - 15;261.39;261.39;261.39;261.39;261.39;261.39
7;07.07.2019;15 - 16;261.29;261.29;261.29;261.29;261.29;261.29
7;07.07.2019;16 - 17;266.03;266.03;266.03;266.03;266.03;266.03
7;07.07.2019;17 - 18;272.71;272.71;272.71;272.71;272.71;272.71
7;07.07.2019;18 - 19;282.69;282.69;282.69;282.69;282.69;282.69
7;07.07.2019;19 - 20;299.92;299.92;299.92;299.92;299.92;299.92
7;07.07.2019;20 - 21;302.14;302.14;302.14;302.14;302.14;302.14
7;07.07.2019;21 - 22;307.08;307.08;307.08;307.08;307.08;307.08
7;07.07.2019;22 - 23;302.53;302.53;302.53;302.53;302.53;302.53
7;07.07.2019;23 - 00;293.04;300.21;293.04;288.59;288.59;288.59
7;08.07.2019;00 - 01;292.46;292.46;292.46;280.07;280.07;280.07
7;08.07.2019;01 - 02;285.01;285.01;285.01;276.1;276.1;276.1
7;08.07.2019;02 - 03;282.3;282.3;282.3;272.81;272.81;272.81
7;08.07.2019;03 - 04;283.75;283.75;283.75;270.58;270.58;270.58
7;08.07.2019;04 - 05;281.52;281.52;281.52;273.59;273.59;273.59
7;08.07.2019;05 - 06;282.3;282.3;282.3;282.3;282.3;282.3
7;08.07.2019;06 - 07;303.98;303.98;303.98;298.76;298.76;298.76
7;08.07.2019;07 - 08;308.24;308.24;308.24;287.24;287.24;287.24
7;08.07.2019;08 - 09;328.28;328.28;328.28;282.2;282.2;282.2
7;08.07.2019;09 - 10;329.06;329.06;329.06;274.55;274.55;274.55
7;08.07.2019;10 - 11;328.86;328.86;328.86;275.81;275.81;275.81
7;08.07.2019;11 - 12;311.05;311.05;311.05;276.68;276.68;276.68
7;08.07.2019;12 - 13;308.82;308.82;308.82;278.23;278.23;278.23
7;08.07.2019;13 - 14;307.37;307.37;307.37;276.68;276.68;276.68
7;08.07.2019;14 - 15;306.4;306.4;306.4;278.23;278.23;278.23
7;08.07.2019;15 - 16;306.79;306.79;306.79;284.91;284.91;284.91
